cluster_id,cluster_name,state,district,block,village,category,centroid_farmers,centroid_farms,centroid_acres,data_farmers,data_farms,data_acres
jhansa_pehowa_cluster_1776397025880,Jhansa Pehowa Cluster,haryana,Kurukshetra,Pehowa,Chanal Heri,EF-Y4,6,6,228.44,,,
jhansa_pehowa_cluster_1776397025880,Jhansa Pehowa Cluster,haryana,Kurukshetra,Pehowa,Chanal Heri,NA-D-Y2,1,1,29.38,,,
jhansa_pehowa_cluster_1776397025880,Jhansa Pehowa Cluster,haryana,Kurukshetra,Pehowa,Mandi,,10,12,524.44,2,3,91.81
jhansa_pehowa_cluster_1776397025880,Jhansa Pehowa Cluster,haryana,Kurukshetra,Pehowa,Mandi,EF-Y2,1,1,40.67,,,
jhansa_pehowa_cluster_1776397025880,Jhansa Pehowa Cluster,haryana,Kurukshetra,Pehowa,Mandi,EF-Y4,9,11,483.77,2,3,91.81
jhansa_pehowa_cluster_1776397025880,Jhansa Pehowa Cluster,haryana,Kurukshetra,Pehowa,Bachki,,4,5,190.3,1,1,11.69
jhansa_pehowa_cluster_1776397025880,Jhansa Pehowa Cluster,haryana,Kurukshetra,Pehowa,Bachki,EF-Y2,2,2,81.58,,,
jhansa_pehowa_cluster_1776397025880,Jhansa Pehowa Cluster,haryana,Kurukshetra,Pehowa,Bachki,EF-Y4,2,3,108.72,1,1,11.69
jhansa_pehowa_cluster_1776397025880,Jhansa Pehowa Cluster,haryana,Kurukshetra,Pehowa,Chhajupur,,3,4,106.41,0,0,0
jhansa_pehowa_cluster_1776397025880,Jhansa Pehowa Cluster,haryana,Kurukshetra,Pehowa,Chhajupur,EF-Y4,3,4,106.41,,,
jhansa_pehowa_cluster_1776397025880,Jhansa Pehowa Cluster,haryana,Kurukshetra,Pehowa,Urnai,,3,4,126.61,2,3,111.05
jhansa_pehowa_cluster_1776397025880,Jhansa Pehowa Cluster,haryana,Kurukshetra,Pehowa,Urnai,EF-Y4,3,4,126.61,2,3,111.05
jhansa_pehowa_cluster_1776397025880,Jhansa Pehowa Cluster,haryana,Kurukshetra,Pehowa,Surmi,,4,6,148.34,0,0,0
jhansa_pehowa_cluster_1776397025880,Jhansa Pehowa Cluster,haryana,Kurukshetra,Pehowa,Surmi,EF-Y4,4,6,148.34,,,
jhansa_pehowa_cluster_1776397025880,Jhansa Pehowa Cluster,haryana,Kurukshetra,Pehowa,Bibipur Kalan,,4,4,92.75,0,0,0
jhansa_pehowa_cluster_1776397025880,Jhansa Pehowa Cluster,haryana,Kurukshetra,Pehowa,Bibipur Kalan,EF-Y3,1,1,15.28,,,
jhansa_pehowa_cluster_1776397025880,Jhansa Pehowa Cluster,haryana,Kurukshetra,Pehowa,Bibipur Kalan,EF-Y4,3,3,77.47,,,
jhansa_pehowa_cluster_1776397025880,Jhansa Pehowa Cluster,haryana,Kurukshetra,Pehowa,Murtzapur,,2,3,48.54,0,0,0
jhansa_pehowa_cluster_1776397025880,Jhansa Pehowa Cluster,haryana,Kurukshetra,Pehowa,Murtzapur,EF-Y4,2,3,48.54,,,
jhansa_pehowa_cluster_1776397025880,Jhansa Pehowa Cluster,haryana,Kurukshetra,Pehowa,Chhailon,,4,4,213.62,0,0,0
jhansa_pehowa_cluster_1776397025880,Jhansa Pehowa Cluster,haryana,Kurukshetra,Pehowa,Chhailon,EF-Y4,4,4,213.62,,,
jhansa_pehowa_cluster_1776397025880,Jhansa Pehowa Cluster,haryana,Kurukshetra,Pehowa,Takoran,,1,2,32.33,0,0,0
jhansa_pehowa_cluster_1776397025880,Jhansa Pehowa Cluster,haryana,Kurukshetra,Pehowa,Takoran,EF-Y4,1,2,32.33,,,
jhansa_pehowa_cluster_1776397025880,Jhansa Pehowa Cluster,haryana,Kurukshetra,Pehowa,Rampura,,1,1,20.64,0,0,0
jhansa_pehowa_cluster_1776397025880,Jhansa Pehowa Cluster,haryana,Kurukshetra,Pehowa,Rampura,EF-Y4,1,1,20.64,,,
jhansa_pehowa_cluster_1776397025880,Jhansa Pehowa Cluster,haryana,Kurukshetra,Pehowa,Bhor Saidan,,4,4,128.99,1,1,18.26
jhansa_pehowa_cluster_1776397025880,Jhansa Pehowa Cluster,haryana,Kurukshetra,Pehowa,Bhor Saidan,EF-Y1,1,1,15.17,,,
jhansa_pehowa_cluster_1776397025880,Jhansa Pehowa Cluster,haryana,Kurukshetra,Pehowa,Bhor Saidan,EF-Y4,3,3,113.82,1,1,18.26
jhorar_nali_sirsa_cluster_1776947367136,Jhorar Nali Sirsa Cluster,haryana,,,,,4200,6392,100583.04,4190,6406,101012.5
jhorar_nali_sirsa_cluster_1776947367136,Jhorar Nali Sirsa Cluster,haryana,Sirsa,,,,1435,2963,35320.95,1436,2975,35381.48
jhorar_nali_sirsa_cluster_1776947367136,Jhorar Nali Sirsa Cluster,haryana,Sirsa,Sirsa,,,181,227,3696.25,382,655,9045.14
jhorar_nali_sirsa_cluster_1776947367136,Jhorar Nali Sirsa Cluster,haryana,,,,,106,128,2187.96,47,57,896.89
jhorar_nali_sirsa_cluster_1776947367136,Jhorar Nali Sirsa Cluster,haryana,Sirsa,Sirsa,Farwain,,2,2,28.76,0,0,0
jhorar_nali_sirsa_cluster_1776947367136,Jhorar Nali Sirsa Cluster,haryana,Sirsa,Sirsa,Farwain,EF-Y4,1,1,19.09,,,
jhorar_nali_sirsa_cluster_1776947367136,Jhorar Nali Sirsa Cluster,haryana,Sirsa,Sirsa,Farwain,NA-D-Y2,1,1,9.67,,,
jhorar_nali_sirsa_cluster_1776947367136,Jhorar Nali Sirsa Cluster,haryana,Sirsa,Sirsa,Sikanderpur,,4,4,139.4,6,6,211.43
jhorar_nali_sirsa_cluster_1776947367136,Jhorar Nali Sirsa Cluster,haryana,Sirsa,Sirsa,Sikanderpur,EF-Y2,,,,1,1,42.43
jhorar_nali_sirsa_cluster_1776947367136,Jhorar Nali Sirsa Cluster,haryana,Sirsa,Sirsa,Sikanderpur,EF-Y4,3,3,50.44,3,3,71.43
jhorar_nali_sirsa_cluster_1776947367136,Jhorar Nali Sirsa Cluster,haryana,Sirsa,Sirsa,Sikanderpur,NA-D-Y2,1,1,88.96,2,2,97.57
jhorar_nali_sirsa_cluster_1776947367136,Jhorar Nali Sirsa Cluster,haryana,Sirsa,Sirsa,Kasan Khera,,7,9,174.6,3,3,59.27
jhorar_nali_sirsa_cluster_1776947367136,Jhorar Nali Sirsa Cluster,haryana,Sirsa,Sirsa,Kasan Khera,EF-Y2,2,3,104.14,1,1,16.55
jhorar_nali_sirsa_cluster_1776947367136,Jhorar Nali Sirsa Cluster,haryana,Sirsa,Sirsa,Kasan Khera,NA-D-Y2,5,6,70.46,2,2,42.72
jhorar_nali_sirsa_cluster_1776947367136,Jhorar Nali Sirsa Cluster,haryana,Sirsa,Sirsa,Fatehpur Vaidwala,,6,6,121.74,0,0,0
jhorar_nali_sirsa_cluster_1776947367136,Jhorar Nali Sirsa Cluster,haryana,Sirsa,Sirsa,Fatehpur Vaidwala,EF-Y4,6,6,121.74,,,
jhorar_nali_sirsa_cluster_1776947367136,Jhorar Nali Sirsa Cluster,haryana,Sirsa,Sirsa,Handi Khera,,3,4,77.32,2,2,33.11
jhorar_nali_sirsa_cluster_1776947367136,Jhorar Nali Sirsa Cluster,haryana,Sirsa,Sirsa,Handi Khera,EF-Y2,2,2,26.79,,,
jhorar_nali_sirsa_cluster_1776947367136,Jhorar Nali Sirsa Cluster,haryana,Sirsa,Sirsa,Handi Khera,EF-Y4,2,2,50.53,2,2,33.11
jhorar_nali_sirsa_cluster_1776947367136,Jhorar Nali Sirsa Cluster,haryana,Sirsa,Sirsa,Nezadela Kalan,,15,15,276.34,5,5,101.5
jhorar_nali_sirsa_cluster_1776947367136,Jhorar Nali Sirsa Cluster,haryana,Sirsa,Sirsa,Nezadela Kalan,EF-Y4,12,12,258.22,5,5,101.5
jhorar_nali_sirsa_cluster_1776947367136,Jhorar Nali Sirsa Cluster,haryana,Sirsa,Sirsa,Nezadela Kalan,NA-D-Y2,3,3,18.12,,,
jhorar_nali_sirsa_cluster_1776947367136,Jhorar Nali Sirsa Cluster,haryana,Sirsa,Sirsa,Shahpur Begu,,2,2,25.2,0,0,0
jhorar_nali_sirsa_cluster_1776947367136,Jhorar Nali Sirsa Cluster,haryana,Sirsa,Sirsa,Shahpur Begu,NA-D-Y2,2,2,25.2,,,
jhorar_nali_sirsa_cluster_1776947367136,Jhorar Nali Sirsa Cluster,haryana,Sirsa,Sirsa,Kanganpur,,2,2,36.57,1,1,17.74
jhorar_nali_sirsa_cluster_1776947367136,Jhorar Nali Sirsa Cluster,haryana,Sirsa,Sirsa,Kanganpur,NA-D-Y2,2,2,36.57,1,1,17.74
jhorar_nali_sirsa_cluster_1776947367136,Jhorar Nali Sirsa Cluster,haryana,Sirsa,Sirsa,Mirpur,,2,3,26.4,2,3,30.21
jhorar_nali_sirsa_cluster_1776947367136,Jhorar Nali Sirsa Cluster,haryana,Sirsa,Sirsa,Mirpur,EF-Y3,1,1,8.04,1,2,15.89
jhorar_nali_sirsa_cluster_1776947367136,Jhorar Nali Sirsa Cluster,haryana,Sirsa,Sirsa,Mirpur,EF-Y4,1,2,18.36,1,1,14.32
jhorar_nali_sirsa_cluster_1776947367136,Jhorar Nali Sirsa Cluster,haryana,Sirsa,Sirsa,Khairekan,,13,15,138.64,1,1,10.26
jhorar_nali_sirsa_cluster_1776947367136,Jhorar Nali Sirsa Cluster,haryana,Sirsa,Sirsa,Khairekan,EF-Y2,2,2,30.58,,,
jhorar_nali_sirsa_cluster_1776947367136,Jhorar Nali Sirsa Cluster,haryana,Sirsa,Sirsa,Khairekan,EF-Y3,1,1,7.85,,,
jhorar_nali_sirsa_cluster_1776947367136,Jhorar Nali Sirsa Cluster,haryana,Sirsa,Sirsa,Khairekan,EF-Y4,5,5,54,1,1,10.26
jhorar_nali_sirsa_cluster_1776947367136,Jhorar Nali Sirsa Cluster,haryana,Sirsa,Sirsa,Khairekan,NA-D-Y2,6,7,46.21,,,
jhorar_nali_sirsa_cluster_1776947367136,Jhorar Nali Sirsa Cluster,haryana,Sirsa,Sirsa,Ban Sudhar,,4,4,119.85,0,0,0
jhorar_nali_sirsa_cluster_1776947367136,Jhorar Nali Sirsa Cluster,haryana,Sirsa,Sirsa,Ban Sudhar,EF-Y4,4,4,119.85,,,
jhorar_nali_sirsa_cluster_1776947367136,Jhorar Nali Sirsa Cluster,haryana,Sirsa,Sirsa,Chamal,,7,8,143.26,7,10,164.23
jhorar_nali_sirsa_cluster_1776947367136,Jhorar Nali Sirsa Cluster,haryana,Sirsa,Sirsa,Chamal,EF-Y2,2,2,58.16,1,1,10.35
jhorar_nali_sirsa_cluster_1776947367136,Jhorar Nali Sirsa Cluster,haryana,Sirsa,Sirsa,Chamal,EF-Y4,5,6,85.1,6,9,153.88
jhorar_nali_sirsa_cluster_1776947367136,Jhorar Nali Sirsa Cluster,haryana,Sirsa,Sirsa,Jhorar Nali,,14,17,377.36,0,0,0
jhorar_nali_sirsa_cluster_1776947367136,Jhorar Nali Sirsa Cluster,haryana,Sirsa,Sirsa,Jhorar Nali,EF-Y2,2,2,37.59,,,
jhorar_nali_sirsa_cluster_1776947367136,Jhorar Nali Sirsa Cluster,haryana,Sirsa,Sirsa,Jhorar Nali,EF-Y4,7,10,243.46,,,
jhorar_nali_sirsa_cluster_1776947367136,Jhorar Nali Sirsa Cluster,haryana,Sirsa,Sirsa,Jhorar Nali,NA-D-Y2,5,5,96.31,,,
jhorar_nali_sirsa_cluster_1776947367136,Jhorar Nali Sirsa Cluster,haryana,Sirsa,Sirsa,Bhamboor,,3,4,100.83,0,0,0
jhorar_nali_sirsa_cluster_1776947367136,Jhorar Nali Sirsa Cluster,haryana,Sirsa,Sirsa,Bhamboor,EF-Y2,1,1,14.69,,,
jhorar_nali_sirsa_cluster_1776947367136,Jhorar Nali Sirsa Cluster,haryana,Sirsa,Sirsa,Bhamboor,EF-Y4,1,1,30.05,,,
jhorar_nali_sirsa_cluster_1776947367136,Jhorar Nali Sirsa Cluster,haryana,Sirsa,Sirsa,Bhamboor,NA-D-Y2,1,2,56.09,,,
jhorar_nali_sirsa_cluster_1776947367136,Jhorar Nali Sirsa Cluster,haryana,Sirsa,Sirsa,Kelnia,,4,4,83.9,0,0,0
jhorar_nali_sirsa_cluster_1776947367136,Jhorar Nali Sirsa Cluster,haryana,Sirsa,Sirsa,Kelnia,EF-Y4,4,4,83.9,,,
jhorar_nali_sirsa_cluster_1776947367136,Jhorar Nali Sirsa Cluster,haryana,Sirsa,Sirsa,Mangala,,6,7,89.65,10,16,118.09
jhorar_nali_sirsa_cluster_1776947367136,Jhorar Nali Sirsa Cluster,haryana,Sirsa,Sirsa,Mangala,EF-Y2,5,5,37.44,8,10,66.39
jhorar_nali_sirsa_cluster_1776947367136,Jhorar Nali Sirsa Cluster,haryana,Sirsa,Sirsa,Mangala,EF-Y4,1,1,42.83,1,1,9.73
jhorar_nali_sirsa_cluster_1776947367136,Jhorar Nali Sirsa Cluster,haryana,Sirsa,Sirsa,Mangala,NA-D-Y2,1,1,9.38,4,5,41.97
jhorar_nali_sirsa_cluster_1776947367136,Jhorar Nali Sirsa Cluster,haryana,Sirsa,Sirsa,Mohamadpur Salarpur,,3,3,27.53,0,0,0
jhorar_nali_sirsa_cluster_1776947367136,Jhorar Nali Sirsa Cluster,haryana,Sirsa,Sirsa,Mohamadpur Salarpur,EF-Y4,1,1,6.62,,,
jhorar_nali_sirsa_cluster_1776947367136,Jhorar Nali Sirsa Cluster,haryana,Sirsa,Sirsa,Mohamadpur Salarpur,NA-D-Y2,2,2,20.91,,,
jhorar_nali_sirsa_cluster_1776947367136,Jhorar Nali Sirsa Cluster,haryana,Sirsa,Sirsa,Nattar,,7,7,132.17,6,6,107.83
jhorar_nali_sirsa_cluster_1776947367136,Jhorar Nali Sirsa Cluster,haryana,Sirsa,Sirsa,Nattar,EF-Y4,5,5,106.07,5,5,102.96
jhorar_nali_sirsa_cluster_1776947367136,Jhorar Nali Sirsa Cluster,haryana,Sirsa,Sirsa,Nattar,NA-D-Y2,2,2,26.1,1,1,4.87
jhorar_nali_sirsa_cluster_1776947367136,Jhorar Nali Sirsa Cluster,haryana,Sirsa,Sirsa,Shahidanwali,,2,2,12.83,3,3,31.35
jhorar_nali_sirsa_cluster_1776947367136,Jhorar Nali Sirsa Cluster,haryana,Sirsa,Sirsa,Shahidanwali,NA-D-Y2,2,2,12.83,3,3,31.35
jhorar_nali_sirsa_cluster_1776947367136,Jhorar Nali Sirsa Cluster,haryana,Sirsa,Sirsa,Madho Singhana,,6,10,55.61,1,1,11.87
jhorar_nali_sirsa_cluster_1776947367136,Jhorar Nali Sirsa Cluster,haryana,Sirsa,Sirsa,Madho Singhana,EF-Y2,4,6,29.39,,,
jhorar_nali_sirsa_cluster_1776947367136,Jhorar Nali Sirsa Cluster,haryana,Sirsa,Sirsa,Madho Singhana,EF-Y4,1,1,13.02,,,
jhorar_nali_sirsa_cluster_1776947367136,Jhorar Nali Sirsa Cluster,haryana,Sirsa,Sirsa,Madho Singhana,NA-D-Y2,3,3,13.2,1,1,11.87
jiwan_nagar_ellenabad_cluster_1776935221395,Jiwan Nagar Ellenabad Cluster,haryana,,,,,4200,6392,100583.04,4190,6406,101012.5
jiwan_nagar_ellenabad_cluster_1776935221395,Jiwan Nagar Ellenabad Cluster,haryana,Sirsa,,,,1435,2963,35320.95,1436,2975,35381.48
jiwan_nagar_ellenabad_cluster_1776935221395,Jiwan Nagar Ellenabad Cluster,haryana,Sirsa,Ellenabad,,,552,1317,14817.22,229,536,5438.88
jiwan_nagar_ellenabad_cluster_1776935221395,Jiwan Nagar Ellenabad Cluster,haryana,,,,,195,394,4029.05,4,16,175.48
jiwan_nagar_ellenabad_cluster_1776935221395,Jiwan Nagar Ellenabad Cluster,haryana,Sirsa,Ellenabad,Jiwan Nagar,,183,360,3582.46,2,10,88.61
jiwan_nagar_ellenabad_cluster_1776935221395,Jiwan Nagar Ellenabad Cluster,haryana,Sirsa,Ellenabad,Jiwan Nagar,EF-Y1,3,8,91.52,,,
jiwan_nagar_ellenabad_cluster_1776935221395,Jiwan Nagar Ellenabad Cluster,haryana,Sirsa,Ellenabad,Jiwan Nagar,EF-Y2,11,16,175.92,,,
jiwan_nagar_ellenabad_cluster_1776935221395,Jiwan Nagar Ellenabad Cluster,haryana,Sirsa,Ellenabad,Jiwan Nagar,EF-Y3,143,262,2556.06,,,
jiwan_nagar_ellenabad_cluster_1776935221395,Jiwan Nagar Ellenabad Cluster,haryana,Sirsa,Ellenabad,Jiwan Nagar,EF-Y4,2,2,21.85,,,
jiwan_nagar_ellenabad_cluster_1776935221395,Jiwan Nagar Ellenabad Cluster,haryana,Sirsa,Ellenabad,Jiwan Nagar,NA-D-Y1,5,9,113.08,,,
jiwan_nagar_ellenabad_cluster_1776935221395,Jiwan Nagar Ellenabad Cluster,haryana,Sirsa,Ellenabad,Jiwan Nagar,NA-D-Y2,20,55,543.59,2,10,88.61
jiwan_nagar_ellenabad_cluster_1776935221395,Jiwan Nagar Ellenabad Cluster,haryana,Sirsa,Ellenabad,Jiwan Nagar,NA-D-Y3,7,8,80.44,,,
jiwan_nagar_ellenabad_cluster_1776935221395,Jiwan Nagar Ellenabad Cluster,haryana,Sirsa,Ellenabad,Harni Khurd,,13,34,446.59,2,6,86.87
jiwan_nagar_ellenabad_cluster_1776935221395,Jiwan Nagar Ellenabad Cluster,haryana,Sirsa,Ellenabad,Harni Khurd,EF-Y2,2,3,16.21,,,
jiwan_nagar_ellenabad_cluster_1776935221395,Jiwan Nagar Ellenabad Cluster,haryana,Sirsa,Ellenabad,Harni Khurd,EF-Y3,9,29,406.01,1,4,52.25
jiwan_nagar_ellenabad_cluster_1776935221395,Jiwan Nagar Ellenabad Cluster,haryana,Sirsa,Ellenabad,Harni Khurd,NA-D-Y2,2,2,24.37,1,2,34.62
jodhkan_nathu_sri_chopta_cluster_1776943195701,Jodhkan Nathu Sri Chopta Cluster,haryana,,,,,4200,6392,100583.04,4190,6406,101012.5
jodhkan_nathu_sri_chopta_cluster_1776943195701,Jodhkan Nathu Sri Chopta Cluster,haryana,Sirsa,,,,1435,2963,35320.95,1436,2975,35381.48
jodhkan_nathu_sri_chopta_cluster_1776943195701,Jodhkan Nathu Sri Chopta Cluster,haryana,Sirsa,Nathusari chopta,,,74,127,965.5,11,26,155
jodhkan_nathu_sri_chopta_cluster_1776943195701,Jodhkan Nathu Sri Chopta Cluster,haryana,,,,,69,122,912.6,9,18,38.95
jodhkan_nathu_sri_chopta_cluster_1776943195701,Jodhkan Nathu Sri Chopta Cluster,haryana,Sirsa,Nathusari chopta,Jodhkan,,29,65,473.4,0,0,0
jodhkan_nathu_sri_chopta_cluster_1776943195701,Jodhkan Nathu Sri Chopta Cluster,haryana,Sirsa,Nathusari chopta,Jodhkan,EF-Y1,1,1,2.39,,,
jodhkan_nathu_sri_chopta_cluster_1776943195701,Jodhkan Nathu Sri Chopta Cluster,haryana,Sirsa,Nathusari chopta,Jodhkan,EF-Y3,23,48,368.42,,,
jodhkan_nathu_sri_chopta_cluster_1776943195701,Jodhkan Nathu Sri Chopta Cluster,haryana,Sirsa,Nathusari chopta,Jodhkan,EF-Y4,2,2,34.11,,,
jodhkan_nathu_sri_chopta_cluster_1776943195701,Jodhkan Nathu Sri Chopta Cluster,haryana,Sirsa,Nathusari chopta,Jodhkan,NA-D-Y1,1,1,0.89,,,
jodhkan_nathu_sri_chopta_cluster_1776943195701,Jodhkan Nathu Sri Chopta Cluster,haryana,Sirsa,Nathusari chopta,Jodhkan,NA-D-Y2,6,9,48.09,,,
jodhkan_nathu_sri_chopta_cluster_1776943195701,Jodhkan Nathu Sri Chopta Cluster,haryana,Sirsa,Nathusari chopta,Jodhkan,NA-D-Y3,2,4,19.5,,,
jodhkan_nathu_sri_chopta_cluster_1776943195701,Jodhkan Nathu Sri Chopta Cluster,haryana,Sirsa,Nathusari chopta,Mochiwali,,27,38,329.06,8,17,35.94
jodhkan_nathu_sri_chopta_cluster_1776943195701,Jodhkan Nathu Sri Chopta Cluster,haryana,Sirsa,Nathusari chopta,Mochiwali,EF-Y1,6,7,26.79,4,4,8.88
jodhkan_nathu_sri_chopta_cluster_1776943195701,Jodhkan Nathu Sri Chopta Cluster,haryana,Sirsa,Nathusari chopta,Mochiwali,EF-Y3,17,24,242.52,4,6,18.84
jodhkan_nathu_sri_chopta_cluster_1776943195701,Jodhkan Nathu Sri Chopta Cluster,haryana,Sirsa,Nathusari chopta,Mochiwali,EF-Y4,,,,1,1,3.75
jodhkan_nathu_sri_chopta_cluster_1776943195701,Jodhkan Nathu Sri Chopta Cluster,haryana,Sirsa,Nathusari chopta,Mochiwali,NA-D-Y1,,,,1,1,0.89
jodhkan_nathu_sri_chopta_cluster_1776943195701,Jodhkan Nathu Sri Chopta Cluster,haryana,Sirsa,Nathusari chopta,Mochiwali,NA-D-Y2,2,2,42.06,1,1,0.87
jodhkan_nathu_sri_chopta_cluster_1776943195701,Jodhkan Nathu Sri Chopta Cluster,haryana,Sirsa,Nathusari chopta,Mochiwali,NA-D-Y3,4,5,17.69,2,4,2.71
jodhkan_nathu_sri_chopta_cluster_1776943195701,Jodhkan Nathu Sri Chopta Cluster,haryana,Sirsa,Nathusari chopta,Kukar Thana,,5,7,26.56,1,1,3.01
jodhkan_nathu_sri_chopta_cluster_1776943195701,Jodhkan Nathu Sri Chopta Cluster,haryana,Sirsa,Nathusari chopta,Kukar Thana,EF-Y1,1,1,4.99,,,
jodhkan_nathu_sri_chopta_cluster_1776943195701,Jodhkan Nathu Sri Chopta Cluster,haryana,Sirsa,Nathusari chopta,Kukar Thana,EF-Y3,4,6,21.57,1,1,3.01
jodhkan_nathu_sri_chopta_cluster_1776943195701,Jodhkan Nathu Sri Chopta Cluster,haryana,Sirsa,Nathusari chopta,Mouju Khera,,8,9,62.4,0,0,0
jodhkan_nathu_sri_chopta_cluster_1776943195701,Jodhkan Nathu Sri Chopta Cluster,haryana,Sirsa,Nathusari chopta,Mouju Khera,EF-Y2,1,1,7.01,,,
jodhkan_nathu_sri_chopta_cluster_1776943195701,Jodhkan Nathu Sri Chopta Cluster,haryana,Sirsa,Nathusari chopta,Mouju Khera,EF-Y3,6,7,39.69,,,
jodhkan_nathu_sri_chopta_cluster_1776943195701,Jodhkan Nathu Sri Chopta Cluster,haryana,Sirsa,Nathusari chopta,Mouju Khera,EF-Y4,1,1,15.7,,,
jodhkan_nathu_sri_chopta_cluster_1776943195701,Jodhkan Nathu Sri Chopta Cluster,haryana,Sirsa,Nathusari chopta,Sherpura,,1,1,7.62,0,0,0
jodhkan_nathu_sri_chopta_cluster_1776943195701,Jodhkan Nathu Sri Chopta Cluster,haryana,Sirsa,Nathusari chopta,Sherpura,EF-Y4,1,1,7.62,,,
jodhkan_nathu_sri_chopta_cluster_1776943195701,Jodhkan Nathu Sri Chopta Cluster,haryana,Sirsa,Nathusari chopta,Gadli,,1,1,2.04,0,0,0
jodhkan_nathu_sri_chopta_cluster_1776943195701,Jodhkan Nathu Sri Chopta Cluster,haryana,Sirsa,Nathusari chopta,Gadli,EF-Y4,1,1,2.04,,,
jodhkan_nathu_sri_chopta_cluster_1776943195701,Jodhkan Nathu Sri Chopta Cluster,haryana,Sirsa,Nathusari chopta,Sahuwala II,,1,1,11.52,0,0,0
jodhkan_nathu_sri_chopta_cluster_1776943195701,Jodhkan Nathu Sri Chopta Cluster,haryana,Sirsa,Nathusari chopta,Sahuwala II,EF-Y4,1,1,11.52,,,
julana_jind_cluster_1776652901092,Julana Jind Cluster,haryana,,,,,4200,6392,100583.04,4190,6406,101012.5
julana_jind_cluster_1776652901092,Julana Jind Cluster,haryana,Jind,,,,703,837,13871.84,714,851,14465.84
julana_jind_cluster_1776652901092,Julana Jind Cluster,haryana,Jind,Julana,,,71,82,904.95,61,72,725.31
julana_jind_cluster_1776652901092,Julana Jind Cluster,haryana,,,,,65,76,756.8,34,41,443.45
julana_jind_cluster_1776652901092,Julana Jind Cluster,haryana,Jind,Julana,Anoopgarh,,1,1,7.02,0,0,0
julana_jind_cluster_1776652901092,Julana Jind Cluster,haryana,Jind,Julana,Anoopgarh,NA-D-Y2,1,1,7.02,,,
julana_jind_cluster_1776652901092,Julana Jind Cluster,haryana,Jind,Julana,Shamlo Khurd,,3,3,13.4,0,0,0
julana_jind_cluster_1776652901092,Julana Jind Cluster,haryana,Jind,Julana,Shamlo Khurd,EF-Y3,2,2,6.38,,,
julana_jind_cluster_1776652901092,Julana Jind Cluster,haryana,Jind,Julana,Shamlo Khurd,NA-D-Y2,1,1,7.02,,,
julana_jind_cluster_1776652901092,Julana Jind Cluster,haryana,Jind,Julana,Kinana,,5,5,31.58,0,0,0
julana_jind_cluster_1776652901092,Julana Jind Cluster,haryana,Jind,Julana,Kinana,EF-Y4,1,1,6.89,,,
julana_jind_cluster_1776652901092,Julana Jind Cluster,haryana,Jind,Julana,Kinana,NA-D-Y2,4,4,24.69,,,
julana_jind_cluster_1776652901092,Julana Jind Cluster,haryana,Jind,Julana,Barar Khera,,7,8,112.2,0,0,0
julana_jind_cluster_1776652901092,Julana Jind Cluster,haryana,Jind,Julana,Barar Khera,EF-Y4,6,7,84.05,,,
julana_jind_cluster_1776652901092,Julana Jind Cluster,haryana,Jind,Julana,Barar Khera,NA-D-Y2,1,1,28.15,,,
julana_jind_cluster_1776652901092,Julana Jind Cluster,haryana,Jind,Julana,Shamlo Kalan,,15,16,162.7,17,19,192.32
julana_jind_cluster_1776652901092,Julana Jind Cluster,haryana,Jind,Julana,Shamlo Kalan,EF-Y4,3,3,33.9,,,
julana_jind_cluster_1776652901092,Julana Jind Cluster,haryana,Jind,Julana,Shamlo Kalan,NA-D-Y2,11,12,127.81,17,19,192.32
julana_jind_cluster_1776652901092,Julana Jind Cluster,haryana,Jind,Julana,Shamlo Kalan,NA-D-Y3,1,1,0.99,,,
julana_jind_cluster_1776652901092,Julana Jind Cluster,haryana,Jind,Julana,Padana,,1,1,15.14,0,0,0
julana_jind_cluster_1776652901092,Julana Jind Cluster,haryana,Jind,Julana,Padana,EF-Y4,1,1,15.14,,,
julana_jind_cluster_1776652901092,Julana Jind Cluster,haryana,Jind,Julana,Khima Kheri,,3,3,30.65,0,0,0
julana_jind_cluster_1776652901092,Julana Jind Cluster,haryana,Jind,Julana,Khima Kheri,NA-D-Y2,3,3,30.65,,,
julana_jind_cluster_1776652901092,Julana Jind Cluster,haryana,Jind,Julana,Dhigana,,13,15,140.46,6,8,68.12
julana_jind_cluster_1776652901092,Julana Jind Cluster,haryana,Jind,Julana,Dhigana,EF-Y4,3,4,38.85,2,3,24.62
julana_jind_cluster_1776652901092,Julana Jind Cluster,haryana,Jind,Julana,Dhigana,NA-D-Y2,10,11,101.61,4,5,43.5
julana_jind_cluster_1776652901092,Julana Jind Cluster,haryana,Jind,Julana,Ramkali,,8,9,58.05,1,1,8.34
julana_jind_cluster_1776652901092,Julana Jind Cluster,haryana,Jind,Julana,Ramkali,EF-Y3,4,4,13.46,,,
julana_jind_cluster_1776652901092,Julana Jind Cluster,haryana,Jind,Julana,Ramkali,NA-D-Y2,4,4,43.6,1,1,8.34
julana_jind_cluster_1776652901092,Julana Jind Cluster,haryana,Jind,Julana,Ramkali,NA-D-Y3,1,1,0.99,,,
julana_jind_cluster_1776652901092,Julana Jind Cluster,haryana,Jind,Julana,Buradehar,,3,3,58.57,0,0,0
julana_jind_cluster_1776652901092,Julana Jind Cluster,haryana,Jind,Julana,Buradehar,EF-Y4,3,3,58.57,,,
julana_jind_cluster_1776652901092,Julana Jind Cluster,haryana,Jind,Julana,Gosain Khera,,2,2,12.84,2,3,32.18
